lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
162019,137.213449,36.695982,EPSG:6668,,,,,,
162027,137.025717,36.754099,EPSG:6668,,,,,,
162043,137.40919,36.827367,EPSG:6668,,,,,,
162051,136.972868,36.855978,EPSG:6668,,,,,,
162060,137.34118,36.764394,EPSG:6668,,,,,,
162078,137.447897,36.871437,EPSG:6668,,,,,,
162086,136.962167,36.647467,EPSG:6668,,,,,,
162094,136.868653,36.675531,EPSG:6668,,,,,,
162108,136.875395,36.557451,EPSG:6668,,,,,,
162116,137.075391,36.730462,EPSG:6668,,,,,,
163210,137.307372,36.703525,EPSG:6668,,,,,,
163228,137.362586,36.698429,EPSG:6668,,,,,,
163236,137.313658,36.663346,EPSG:6668,,,,,,
163422,137.502128,36.933578,EPSG:6668,,,,,,
163431,137.559868,36.946179,EPSG:6668,,,,,,
