lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
281000,135.195728,34.689495,EPSG:6668,,,,,,
281018,135.265429,34.720159,EPSG:6668,,,,,,
281026,135.239571,34.712356,EPSG:6668,,,,,,
281051,135.165383,34.680584,EPSG:6668,,,,,,
281069,135.150854,34.665686,EPSG:6668,,,,,,
281077,135.133702,34.658634,EPSG:6668,,,,,,
281085,135.056919,34.63061,EPSG:6668,,,,,,
281093,135.146196,34.724128,EPSG:6668,,,,,,
281107,135.194948,34.689678,EPSG:6668,,,,,,
281115,135.019349,34.720883,EPSG:6668,,,,,,
282014,134.685458,34.815496,EPSG:6668,,,,,,
282022,135.406394,34.733554,EPSG:6668,,,,,,
282031,134.997182,34.643109,EPSG:6668,,,,,,
282049,135.34183,34.737691,EPSG:6668,,,,,,
282057,134.895653,34.342522,EPSG:6668,,,,,,
282065,135.304179,34.726522,EPSG:6668,,,,,,
282073,135.400933,34.784295,EPSG:6668,,,,,,
282081,134.468193,34.803662,EPSG:6668,,,,,,
282090,134.820187,35.544475,EPSG:6668,,,,,,
282103,134.8409,34.75662,EPSG:6668,,,,,,
282120,134.390354,34.754974,EPSG:6668,,,,,,
282138,134.979696,34.983421,EPSG:6668,,,,,,
282146,135.360098,34.799817,EPSG:6668,,,,,,
282154,134.990188,34.796922,EPSG:6668,,,,,,
282162,134.790478,34.766248,EPSG:6668,,,,,,
282171,135.417222,34.830132,EPSG:6668,,,,,,
282189,134.940106,34.857922,EPSG:6668,,,,,,
282197,135.22529,34.889672,EPSG:6668,,,,,,
282201,134.841819,34.927811,EPSG:6668,,,,,,
282219,135.219002,35.075673,EPSG:6668,,,,,,
282227,134.767668,35.40464,EPSG:6668,,,,,,
282235,135.035816,35.177259,EPSG:6668,,,,,,
282243,134.779839,34.294479,EPSG:6668,,,,,,
282251,134.853117,35.339835,EPSG:6668,,,,,,
282260,134.914633,34.439847,EPSG:6668,,,,,,
282278,134.549377,35.004435,EPSG:6668,,,,,,
282286,134.973345,34.91737,EPSG:6668,,,,,,
282294,134.545397,34.857847,EPSG:6668,,,,,,
283011,135.376164,34.894966,EPSG:6668,,,,,,
283657,134.923359,35.050315,EPSG:6668,,,,,,
283819,134.913384,34.748627,EPSG:6668,,,,,,
283827,134.867911,34.715302,EPSG:6668,,,,,,
284424,134.763289,34.989365,EPSG:6668,,,,,,
284432,134.760245,34.950319,EPSG:6668,,,,,,
284467,134.739856,35.064235,EPSG:6668,,,,,,
284645,134.572343,34.83325,EPSG:6668,,,,,,
284815,134.356098,34.873583,EPSG:6668,,,,,,
285013,134.355771,35.004296,EPSG:6668,,,,,,
285854,134.629175,35.632169,EPSG:6668,,,,,,
285862,134.448942,35.623509,EPSG:6668,,,,,,
