lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
072010,140.473269,37.760759,EPSG:6668,,,,,,
072028,139.929707,37.494842,EPSG:6668,,,,,,
072036,140.35965,37.400455,EPSG:6668,,,,,,
072044,140.887687,37.050456,EPSG:6668,,,,,,
072052,140.210923,37.126379,EPSG:6668,,,,,,
072079,140.372534,37.286913,EPSG:6668,,,,,,
072087,139.874484,37.651134,EPSG:6668,,,,,,
072095,140.9189,37.797242,EPSG:6668,,,,,,
072109,140.431199,37.584783,EPSG:6668,,,,,,
072117,140.576339,37.440592,EPSG:6668,,,,,,
072125,140.957237,37.642197,EPSG:6668,,,,,,
072133,140.562894,37.819095,EPSG:6668,,,,,,
072141,140.393877,37.513162,EPSG:6668,,,,,,
073016,140.520775,37.85464,EPSG:6668,,,,,,
073032,140.549228,37.876822,EPSG:6668,,,,,,
073083,140.598244,37.664989,EPSG:6668,,,,,,
073229,140.371058,37.534362,EPSG:6668,,,,,,
073423,140.343405,37.252858,EPSG:6668,,,,,,
073440,140.247165,37.255576,EPSG:6668,,,,,,
073628,139.872084,37.255571,EPSG:6668,,,,,,
073644,139.388941,37.024141,EPSG:6668,,,,,,
073679,139.315789,37.348657,EPSG:6668,,,,,,
073687,139.773215,37.200389,EPSG:6668,,,,,,
074021,139.937383,37.655673,EPSG:6668,,,,,,
074055,139.649314,37.5874,EPSG:6668,,,,,,
074071,139.988766,37.562099,EPSG:6668,,,,,,
074080,140.104794,37.557799,EPSG:6668,,,,,,
074217,139.821732,37.561457,EPSG:6668,,,,,,
074225,139.886738,37.565657,EPSG:6668,,,,,,
074233,139.719552,37.526035,EPSG:6668,,,,,,
074446,139.644441,37.470292,EPSG:6668,,,,,,
074454,139.524524,37.453735,EPSG:6668,,,,,,
074462,139.610666,37.335446,EPSG:6668,,,,,,
074471,139.834011,37.46524,EPSG:6668,,,,,,
074616,140.155299,37.141767,EPSG:6668,,,,,,
074641,140.303441,37.153797,EPSG:6668,,,,,,
074659,140.35023,37.148756,EPSG:6668,,,,,,
074667,140.338493,37.201221,EPSG:6668,,,,,,
074811,140.379591,37.029867,EPSG:6668,,,,,,
074829,140.424755,36.871334,EPSG:6668,,,,,,
074837,140.409647,36.957238,EPSG:6668,,,,,,
074845,140.509699,37.042229,EPSG:6668,,,,,,
075019,140.446767,37.157055,EPSG:6668,,,,,,
075027,140.408939,37.210718,EPSG:6668,,,,,,
075035,140.575685,37.221944,EPSG:6668,,,,,,
075043,140.412852,37.080947,EPSG:6668,,,,,,
075051,140.555692,37.089182,EPSG:6668,,,,,,
075213,140.492575,37.441047,EPSG:6668,,,,,,
075221,140.62628,37.286823,EPSG:6668,,,,,,
075418,140.994561,37.214403,EPSG:6668,,,,,,
075426,140.993465,37.282605,EPSG:6668,,,,,,
075434,141.008652,37.345496,EPSG:6668,,,,,,
075442,140.809266,37.33768,EPSG:6668,,,,,,
075451,140.958329,37.381757,EPSG:6668,,,,,,
075469,141.00634,37.452917,EPSG:6668,,,,,,
075477,141.0007459,37.49459414,EPSG:6668,,,,,,
075485,140.764518,37.503547,EPSG:6668,,,,,,
075612,140.919591,37.876379,EPSG:6668,,,,,,
075647,140.735091,37.678947,EPSG:6668,,,,,,
