lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
422011,129.879636,32.749547,EPSG:6668,,,,,,
422029,129.7150901,33.17990418,EPSG:6668,,,,,,
422037,130.370526,32.78812,EPSG:6668,,,,,,
422045,130.053601,32.844208,EPSG:6668,,,,,,
422053,129.958217,32.89996,EPSG:6668,,,,,,
422070,129.553671,33.368065,EPSG:6668,,,,,,
422088,129.709047,33.341023,EPSG:6668,,,,,,
422096,129.287518,34.202643,EPSG:6668,,,,,,
422100,129.691377,33.749978,EPSG:6668,,,,,,
422118,128.840815,32.695541,EPSG:6668,,,,,,
422126,129.642962,32.933117,EPSG:6668,,,,,,
422134,130.187508,32.835214,EPSG:6668,,,,,,
422142,130.297783,32.659716,EPSG:6668,,,,,,
423076,129.875071,32.82517,EPSG:6668,,,,,,
423084,129.848527,32.828885,EPSG:6668,,,,,,
423211,129.917149,33.037031,EPSG:6668,,,,,,
423220,129.861562,33.072679,EPSG:6668,,,,,,
423238,129.895548,33.13789,EPSG:6668,,,,,,
423831,129.058766,33.191074,EPSG:6668,,,,,,
423912,129.650353,33.238426,EPSG:6668,,,,,,
424111,129.073401,32.984553,EPSG:6668,,,,,,
