lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
212016,136.759974,35.426201,EPSG:6668,,,,,,
212024,136.612753,35.359365,EPSG:6668,,,,,,
212032,137.252206,36.146093,EPSG:6668,,,,,,
212041,137.132078,35.332773,EPSG:6668,,,,,,
212059,136.917895,35.495777,EPSG:6668,,,,,,
212067,137.500616,35.487493,EPSG:6668,,,,,,
212075,136.90757,35.544713,EPSG:6668,,,,,,
212083,137.254639,35.36174,EPSG:6668,,,,,,
212091,136.703349,35.31991,EPSG:6668,,,,,,
212105,137.412817,35.44932,EPSG:6668,,,,,,
212113,137.015664,35.440242,EPSG:6668,,,,,,
212121,137.183205,35.352497,EPSG:6668,,,,,,
212130,136.848393,35.398912,EPSG:6668,,,,,,
212148,137.061075,35.426132,EPSG:6668,,,,,,
212156,136.781401,35.506111,EPSG:6668,,,,,,
212164,136.690784,35.391826,EPSG:6668,,,,,,
212172,137.186246,36.238144,EPSG:6668,,,,,,
212181,136.678771,35.483052,EPSG:6668,,,,,,
212199,136.964368,35.748569,EPSG:6668,,,,,,
212202,137.244061,35.805879,EPSG:6668,,,,,,
212211,136.636612,35.22047,EPSG:6668,,,,,,
213021,136.78262,35.389594,EPSG:6668,,,,,,
213039,136.763192,35.367222,EPSG:6668,,,,,,
213411,136.561359,35.308411,EPSG:6668,,,,,,
213616,136.537963,35.366223,EPSG:6668,,,,,,
213624,136.466976,35.365523,EPSG:6668,,,,,,
213811,136.608517,35.417349,EPSG:6668,,,,,,
213829,136.637444,35.285113,EPSG:6668,,,,,,
213837,136.665415,35.335418,EPSG:6668,,,,,,
214019,136.5682,35.486948,EPSG:6668,,,,,,
214035,136.627636,35.470675,EPSG:6668,,,,,,
214043,136.572851,35.4423,EPSG:6668,,,,,,
214213,136.684315,35.435686,EPSG:6668,,,,,,
215015,136.98537,35.426734,EPSG:6668,,,,,,
215023,136.979707,35.484761,EPSG:6668,,,,,,
215031,137.070605,35.486548,EPSG:6668,,,,,,
215040,137.119946,35.54384,EPSG:6668,,,,,,
215058,137.141499,35.475988,EPSG:6668,,,,,,
215066,137.187821,35.581862,EPSG:6668,,,,,,
215074,137.323745,35.64256,EPSG:6668,,,,,,
215210,137.130885,35.434493,EPSG:6668,,,,,,
216046,136.898542,36.270904,EPSG:6668,,,,,,
