lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
312011,134.222122,35.494395,EPSG:6668,,,,,,
312029,133.330939,35.428136,EPSG:6668,,,,,,
312037,133.825561,35.430182,EPSG:6668,,,,,,
312045,133.2316,35.539606,EPSG:6668,,,,,,
313025,134.332087,35.575896,EPSG:6668,,,,,,
313254,134.400992,35.340149,EPSG:6668,,,,,,
313289,134.226587,35.265081,EPSG:6668,,,,,,
313297,134.250526,35.409211,EPSG:6668,,,,,,
313645,133.861742,35.408461,EPSG:6668,,,,,,
313700,133.864681,35.489915,EPSG:6668,,,,,,
313718,133.692779,35.495184,EPSG:6668,,,,,,
313726,133.758294,35.490011,EPSG:6668,,,,,,
313840,133.380808,35.440179,EPSG:6668,,,,,,
313866,133.496123,35.510779,EPSG:6668,,,,,,
313891,133.326829,35.34033,EPSG:6668,,,,,,
313904,133.407384,35.38523,EPSG:6668,,,,,,
314013,133.306255,35.163311,EPSG:6668,,,,,,
314021,133.442659,35.240793,EPSG:6668,,,,,,
314030,133.479128,35.275764,EPSG:6668,,,,,,
