lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
062014,140.339605,38.255436,EPSG:6668,,,,,,
062022,140.116683,37.922242,EPSG:6668,,,,,,
062031,139.826725,38.727183,EPSG:6668,,,,,,
062049,139.836513,38.914386,EPSG:6668,,,,,,
062057,140.301664,38.76496,EPSG:6668,,,,,,
062065,140.276068,38.380954,EPSG:6668,,,,,,
062073,140.26783,38.149562,EPSG:6668,,,,,,
062081,140.38038,38.483352,EPSG:6668,,,,,,
062090,140.03404,38.105998,EPSG:6668,,,,,,
062103,140.377802,38.362177,EPSG:6668,,,,,,
062111,140.391021,38.431292,EPSG:6668,,,,,,
062120,140.406824,38.601071,EPSG:6668,,,,,,
062138,140.148309,38.055116,EPSG:6668,,,,,,
063011,140.26218,38.289217,EPSG:6668,,,,,,
063029,140.283051,38.333122,EPSG:6668,,,,,,
063215,140.31431,38.426276,EPSG:6668,,,,,,
063223,140.147661,38.426487,EPSG:6668,,,,,,
063231,140.145924,38.299293,EPSG:6668,,,,,,
063240,140.206793,38.380713,EPSG:6668,,,,,,
063410,140.372647,38.593877,EPSG:6668,,,,,,
063614,140.339367,38.88344,EPSG:6668,,,,,,
063622,140.519359,38.758467,EPSG:6668,,,,,,
063631,140.319988,38.691417,EPSG:6668,,,,,,
063649,140.251567,38.856933,EPSG:6668,,,,,,
063657,140.230368,38.704121,EPSG:6668,,,,,,
063665,140.222007,38.796455,EPSG:6668,,,,,,
063673,140.143569,38.737601,EPSG:6668,,,,,,
063819,140.189113,38.002745,EPSG:6668,,,,,,
063827,140.053094,38.005188,EPSG:6668,,,,,,
064017,139.743333,38.061391,EPSG:6668,,,,,,
064025,140.098571,38.183069,EPSG:6668,,,,,,
064033,139.987617,38.045714,EPSG:6668,,,,,,
064262,139.849612,38.794529,EPSG:6668,,,,,,
064289,139.904723,38.849845,EPSG:6668,,,,,,
064611,139.908673,39.014837,EPSG:6668,,,,,,
