lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
341002,132.455337,34.385253,EPSG:6668,,,,,,
341011,132.454992,34.386288,EPSG:6668,,,,,,
341029,132.482384,34.395333,EPSG:6668,,,,,,
341037,132.469061,34.379884,EPSG:6668,,,,,,
341045,132.434426,34.393966,EPSG:6668,,,,,,
341053,132.471641,34.45185,EPSG:6668,,,,,,
341061,132.507633,34.518282,EPSG:6668,,,,,,
341070,132.525542,34.371756,EPSG:6668,,,,,,
341088,132.36082,34.36446,EPSG:6668,,,,,,
342025,132.565805,34.249254,EPSG:6668,,,,,,
342033,132.907091,34.341794,EPSG:6668,,,,,,
342041,133.078525,34.39747,EPSG:6668,,,,,,
342050,133.204966,34.408891,EPSG:6668,,,,,,
342076,133.36234,34.485927,EPSG:6668,,,,,,
342084,133.236323,34.568349,EPSG:6668,,,,,,
342092,132.85179,34.805627,EPSG:6668,,,,,,
342106,133.017264,34.857743,EPSG:6668,,,,,,
342114,132.222361,34.237952,EPSG:6668,,,,,,
342122,132.743746,34.426787,EPSG:6668,,,,,,
342131,132.331541,34.348416,EPSG:6668,,,,,,
342149,132.703977,34.666099,EPSG:6668,,,,,,
342157,132.462196,34.174983,EPSG:6668,,,,,,
343021,132.504544,34.392589,EPSG:6668,,,,,,
343048,132.536246,34.366394,EPSG:6668,,,,,,
343072,132.584604,34.335783,EPSG:6668,,,,,,
343099,132.513639,34.341282,EPSG:6668,,,,,,
343684,132.227141,34.576731,EPSG:6668,,,,,,
343692,132.538427,34.674541,EPSG:6668,,,,,,
344311,132.914963,34.269552,EPSG:6668,,,,,,
344621,133.056631,34.586837,EPSG:6668,,,,,,
345458,133.251527,34.703641,EPSG:6668,,,,,,
