lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
252018,135.854666,35.018357,EPSG:6668,,,,,,
252026,136.259623,35.274464,EPSG:6668,,,,,,
252034,136.278588,35.380758,EPSG:6668,,,,,,
252042,136.097846,35.128214,EPSG:6668,,,,,,
252069,135.959994,35.013123,EPSG:6668,,,,,,
252077,135.99402,35.058663,EPSG:6668,,,,,,
252085,135.997993,35.021614,EPSG:6668,,,,,,
252093,136.167084,34.96612,EPSG:6668,,,,,,
252107,136.025873,35.06747,EPSG:6668,,,,,,
252115,136.084693,35.004106,EPSG:6668,,,,,,
252123,136.035785,35.353052,EPSG:6668,,,,,,
252131,136.20762,35.112603,EPSG:6668,,,,,,
252140,136.291414,35.315073,EPSG:6668,,,,,,
253839,136.246023,35.018018,EPSG:6668,,,,,,
253847,136.124438,35.06075,EPSG:6668,,,,,,
254258,136.212306,35.168834,EPSG:6668,,,,,,
254410,136.229974,35.200382,EPSG:6668,,,,,,
254428,136.26135,35.204224,EPSG:6668,,,,,,
254436,136.292199,35.222035,EPSG:6668,,,,,,
