lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
401005,130.875183,33.883408,EPSG:6668,,,,,,
401013,130.959546,33.941238,EPSG:6668,,,,,,
401030,130.811221,33.905435,EPSG:6668,,,,,,
401056,130.8298,33.893442,EPSG:6668,,,,,,
401064,130.873361,33.88089,EPSG:6668,,,,,,
401072,130.884808,33.846525,EPSG:6668,,,,,,
401081,130.811892,33.86354,EPSG:6668,,,,,,
401099,130.765167,33.866505,EPSG:6668,,,,,,
401307,130.401735,33.590313,EPSG:6668,,,,,,
401315,130.417363,33.617744,EPSG:6668,,,,,,
401323,130.414372,33.590787,EPSG:6668,,,,,,
401331,130.392819,33.589238,EPSG:6668,,,,,,
401340,130.426442,33.561561,EPSG:6668,,,,,,
401358,130.323133,33.582917,EPSG:6668,,,,,,
401366,130.369912,33.575686,EPSG:6668,,,,,,
401374,130.348409,33.581944,EPSG:6668,,,,,,
402028,130.446058,33.030248,EPSG:6668,,,,,,
402036,130.508371,33.319286,EPSG:6668,,,,,,
402044,130.729652,33.744181,EPSG:6668,,,,,,
402052,130.691422,33.646083,EPSG:6668,,,,,,
402061,130.806298,33.63876,EPSG:6668,,,,,,
402079,130.405739,33.163064,EPSG:6668,,,,,,
402109,130.557912,33.211952,EPSG:6668,,,,,,
402117,130.502151,33.212246,EPSG:6668,,,,,,
402125,130.383922,33.206622,EPSG:6668,,,,,,
402133,130.9829633,33.72876191,EPSG:6668,,,,,,
402141,131.129941,33.611538,EPSG:6668,,,,,,
402150,130.709026,33.816699,EPSG:6668,,,,,,
402168,130.555541,33.39645,EPSG:6668,,,,,,
402176,130.526038,33.487473,EPSG:6668,,,,,,
402184,130.470368,33.532629,EPSG:6668,,,,,,
402192,130.478697,33.53629,EPSG:6668,,,,,,
402206,130.540651,33.805448,EPSG:6668,,,,,,
402214,130.523876,33.512835,EPSG:6668,,,,,,
402231,130.469995,33.728664,EPSG:6668,,,,,,
402249,130.491038,33.766897,EPSG:6668,,,,,,
402257,130.754928,33.347305,EPSG:6668,,,,,,
402265,130.666716,33.723523,EPSG:6668,,,,,,
402273,130.719189,33.598437,EPSG:6668,,,,,,
402281,130.665573,33.423412,EPSG:6668,,,,,,
402290,130.474734,33.152434,EPSG:6668,,,,,,
402303,130.1955,33.55745,EPSG:6668,,,,,,
402311,130.4222,33.499597,EPSG:6668,,,,,,
403415,130.511208,33.567768,EPSG:6668,,,,,,
403423,130.526207,33.623869,EPSG:6668,,,,,,
403431,130.479807,33.591503,EPSG:6668,,,,,,
403440,130.507234,33.587268,EPSG:6668,,,,,,
403458,130.446567,33.715313,EPSG:6668,,,,,,
403482,130.499906,33.646726,EPSG:6668,,,,,,
403491,130.480582,33.610854,EPSG:6668,,,,,,
403814,130.663874,33.893862,EPSG:6668,,,,,,
403822,130.694783,33.85485,EPSG:6668,,,,,,
403831,130.611749,33.853491,EPSG:6668,,,,,,
403849,130.668341,33.848166,EPSG:6668,,,,,,
404012,130.707988,33.696521,EPSG:6668,,,,,,
404021,130.674008,33.792112,EPSG:6668,,,,,,
404217,130.678118,33.578889,EPSG:6668,,,,,,
404471,130.595183,33.457033,EPSG:6668,,,,,,
404489,130.869919,33.397314,EPSG:6668,,,,,,
405035,130.622454,33.372425,EPSG:6668,,,,,,
405221,130.439806,33.210453,EPSG:6668,,,,,,
405442,130.551416,33.241499,EPSG:6668,,,,,,
406015,130.847401,33.668006,EPSG:6668,,,,,,
406023,130.854088,33.571816,EPSG:6668,,,,,,
406040,130.778958,33.652736,EPSG:6668,,,,,,
406058,130.814915,33.599956,EPSG:6668,,,,,,
406082,130.853742,33.612164,EPSG:6668,,,,,,
406091,130.870855,33.616692,EPSG:6668,,,,,,
406104,130.78012,33.683263,EPSG:6668,,,,,,
406210,130.980475,33.776006,EPSG:6668,,,,,,
406252,130.920096,33.699236,EPSG:6668,,,,,,
406422,131.175951,33.602643,EPSG:6668,,,,,,
406465,131.164207,33.578425,EPSG:6668,,,,,,
406473,131.05604,33.656146,EPSG:6668,,,,,,
