lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
322016,133.048527,35.468039,EPSG:6668,,,,,,
322024,132.079883,34.899255,EPSG:6668,,,,,,
322032,132.754712,35.366917,EPSG:6668,,,,,,
322041,131.842862,34.674814,EPSG:6668,,,,,,
322059,132.499351,35.19209,EPSG:6668,,,,,,
322067,133.250851,35.431451,EPSG:6668,,,,,,
322075,132.217707,35.011624,EPSG:6668,,,,,,
322091,132.900297,35.307648,EPSG:6668,,,,,,
323438,133.002549,35.197428,EPSG:6668,,,,,,
323861,132.713304,34.998609,EPSG:6668,,,,,,
324418,132.495895,34.995217,EPSG:6668,,,,,,
324485,132.590543,35.076512,EPSG:6668,,,,,,
324493,132.437976,34.893934,EPSG:6668,,,,,,
325015,131.834956,34.542002,EPSG:6668,,,,,,
325058,131.935137,34.35351,EPSG:6668,,,,,,
325252,133.096701,36.096561,EPSG:6668,,,,,,
325261,133.013454,36.091826,EPSG:6668,,,,,,
325279,133.039372,36.013927,EPSG:6668,,,,,,
325287,133.311705,36.213368,EPSG:6668,,,,,,
