lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
202011,138.1942866,36.648631,EPSG:6668,,,,,,
202029,137.971992,36.238096,EPSG:6668,,,,,,
202037,138.249069,36.401942,EPSG:6668,,,,,,
202045,138.049557,36.067003,EPSG:6668,,,,,,
202053,137.821824,35.514703,EPSG:6668,,,,,,
202061,138.113984,36.039175,EPSG:6668,,,,,,
202070,138.307275,36.651117,EPSG:6668,,,,,,
202088,138.426021,36.326874,EPSG:6668,,,,,,
202096,137.954083,35.827478,EPSG:6668,,,,,,
202100,137.933993,35.728861,EPSG:6668,,,,,,
202118,138.36947,36.742027,EPSG:6668,,,,,,
202126,137.851169,36.502976,EPSG:6668,,,,,,
202134,138.365498,36.851745,EPSG:6668,,,,,,
202142,138.158896,35.995571,EPSG:6668,,,,,,
202151,137.95338,36.11502,EPSG:6668,,,,,,
202177,138.476831,36.248788,EPSG:6668,,,,,,
202185,138.114683,36.530877,EPSG:6668,,,,,,
202193,138.330295,36.35955,EPSG:6668,,,,,,
202207,137.90576,36.303942,EPSG:6668,,,,,,
203033,138.483515,36.095241,EPSG:6668,,,,,,
203041,138.578605,35.975487,EPSG:6668,,,,,,
203050,138.492185,36.020907,EPSG:6668,,,,,,
203068,138.54689,36.036072,EPSG:6668,,,,,,
203076,138.551203,36.059195,EPSG:6668,,,,,,
203092,138.483425,36.16098,EPSG:6668,,,,,,
203211,138.596966,36.34831,EPSG:6668,,,,,,
203238,138.506479,36.322754,EPSG:6668,,,,,,
203246,138.315991,36.272089,EPSG:6668,,,,,,
203491,138.128698,36.369998,EPSG:6668,,,,,,
203505,138.257967,36.26992,EPSG:6668,,,,,,
203611,138.080068,36.069577,EPSG:6668,,,,,,
203629,138.24074,35.914652,EPSG:6668,,,,,,
203637,138.217471,35.964354,EPSG:6668,,,,,,
203823,137.987428,35.982413,EPSG:6668,,,,,,
203831,137.981992,35.91502,EPSG:6668,,,,,,
203840,137.919523,35.676622,EPSG:6668,,,,,,
203858,137.975084,35.872853,EPSG:6668,,,,,,
203866,137.945961,35.634617,EPSG:6668,,,,,,
203882,137.944209,35.768882,EPSG:6668,,,,,,
204021,137.909667,35.597231,EPSG:6668,,,,,,
204030,137.878519,35.551542,EPSG:6668,,,,,,
204048,137.81609,35.32362,EPSG:6668,,,,,,
204072,137.747444,35.443791,EPSG:6668,,,,,,
204099,137.630083,35.323279,EPSG:6668,,,,,,
204102,137.58176,35.255419,EPSG:6668,,,,,,
204111,137.785926,35.39733,EPSG:6668,,,,,,
204129,137.711191,35.271068,EPSG:6668,,,,,,
204137,137.854244,35.276307,EPSG:6668,,,,,,
204145,137.846157,35.377434,EPSG:6668,,,,,,
204153,137.873751,35.513823,EPSG:6668,,,,,,
204161,137.895791,35.551497,EPSG:6668,,,,,,
204170,138.034044,35.578234,EPSG:6668,,,,,,
204226,137.693244,35.782192,EPSG:6668,,,,,,
204234,137.608936,35.603787,EPSG:6668,,,,,,
204251,137.783163,35.936307,EPSG:6668,,,,,,
204293,137.551076,35.809343,EPSG:6668,,,,,,
204307,137.6714,35.6892,EPSG:6668,,,,,,
204323,137.691534,35.842455,EPSG:6668,,,,,,
204463,138.045267,36.456086,EPSG:6668,,,,,,
204480,137.927484,36.425234,EPSG:6668,,,,,,
204501,137.87897,36.168104,EPSG:6668,,,,,,
204510,137.867147,36.129275,EPSG:6668,,,,,,
204528,138.011643,36.402706,EPSG:6668,,,,,,
204811,137.874499,36.421368,EPSG:6668,,,,,,
204820,137.854556,36.424045,EPSG:6668,,,,,,
204854,137.861969,36.69807,EPSG:6668,,,,,,
204862,137.908305,36.779206,EPSG:6668,,,,,,
205214,138.180106,36.461839,EPSG:6668,,,,,,
205419,138.312146,36.697478,EPSG:6668,,,,,,
205435,138.363261,36.67977,EPSG:6668,,,,,,
205613,138.412621,36.744606,EPSG:6668,,,,,,
205621,138.407012,36.857841,EPSG:6668,,,,,,
205630,138.440456,36.922728,EPSG:6668,,,,,,
205834,138.206991,36.806379,EPSG:6668,,,,,,
205885,137.974801,36.617135,EPSG:6668,,,,,,
205907,138.23553,36.754661,EPSG:6668,,,,,,
206024,138.577359,36.987481,EPSG:6668,,,,,,
