lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
331007,133.919566,34.655107,EPSG:6668,,,,,,
331015,133.919566,34.655107,EPSG:6668,,,,,,
331023,133.943144,34.670776,EPSG:6668,,,,,,
331031,134.029443,34.6514,EPSG:6668,,,,,,
331040,133.919553,34.599771,EPSG:6668,,,,,,
332020,133.772281,34.584677,EPSG:6668,,,,,,
332038,134.004543,35.069118,EPSG:6668,,,,,,
332046,133.946012,34.491979,EPSG:6668,,,,,,
332054,133.507441,34.507182,EPSG:6668,,,,,,
332071,133.463798,34.597709,EPSG:6668,,,,,,
332089,133.746531,34.67281,EPSG:6668,,,,,,
332097,133.616678,34.791361,EPSG:6668,,,,,,
332101,133.470345,34.977058,EPSG:6668,,,,,,
332119,134.188137,34.745129,EPSG:6668,,,,,,
332127,134.092849,34.664893,EPSG:6668,,,,,,
332135,134.018848,34.755396,EPSG:6668,,,,,,
332143,133.752756,35.075591,EPSG:6668,,,,,,
332151,134.148578,35.008594,EPSG:6668,,,,,,
332160,133.584911,34.527834,EPSG:6668,,,,,,
333468,134.157539,34.802882,EPSG:6668,,,,,,
334235,133.828304,34.600822,EPSG:6668,,,,,,
334456,133.556886,34.51374,EPSG:6668,,,,,,
334618,133.587085,34.627596,EPSG:6668,,,,,,
335860,133.567638,35.179367,EPSG:6668,,,,,,
336068,133.93303,35.091772,EPSG:6668,,,,,,
336220,134.116172,35.04179,EPSG:6668,,,,,,
336238,134.177427,35.123024,EPSG:6668,,,,,,
336432,134.335708,35.171853,EPSG:6668,,,,,,
336637,133.960647,34.929179,EPSG:6668,,,,,,
336661,133.958149,34.997967,EPSG:6668,,,,,,
336815,133.6935,34.863404,EPSG:6668,,,,,,
