lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
192015,138.5683386,35.66203333,EPSG:6668,,,,,,
192023,138.807857,35.487499,EPSG:6668,,,,,,
192040,138.90547,35.551565,EPSG:6668,,,,,,
192058,138.686955,35.69342902,EPSG:6668,,,,,,
192066,138.940041,35.610474,EPSG:6668,,,,,,
192074,138.446192,35.708804,EPSG:6668,,,,,,
192082,138.465005,35.608361,EPSG:6668,,,,,,
192091,138.423537,35.776501,EPSG:6668,,,,,,
192104,138.515796,35.660829,EPSG:6668,,,,,,
192112,138.63973,35.647296,EPSG:6668,,,,,,
192121,139.108751,35.630301,EPSG:6668,,,,,,
192139,138.729456,35.704308,EPSG:6668,,,,,,
192147,138.517269,35.599643,EPSG:6668,,,,,,
193461,138.502406,35.56512,EPSG:6668,,,,,,
193640,138.363192,35.412658,EPSG:6668,,,,,,
193658,138.442488,35.467569,EPSG:6668,,,,,,
193666,138.486054,35.2423,EPSG:6668,,,,,,
193682,138.461305,35.561163,EPSG:6668,,,,,,
193844,138.535148,35.627928,EPSG:6668,,,,,,
194221,139.033429,35.528025,EPSG:6668,,,,,,
194239,138.84688,35.524082,EPSG:6668,,,,,,
194247,138.847853,35.460062,EPSG:6668,,,,,,
194255,138.861078,35.410644,EPSG:6668,,,,,,
194298,138.706609,35.481318,EPSG:6668,,,,,,
194301,138.754926,35.497297,EPSG:6668,,,,,,
194425,138.940283,35.760274,EPSG:6668,,,,,,
194433,138.917769,35.79174,EPSG:6668,,,,,,
