lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
182010,136.219452,36.06412,EPSG:6668,,,,,,
182028,136.055544,35.645222,EPSG:6668,,,,,,
182044,135.746647,35.495593,EPSG:6668,,,,,,
182052,136.487692,35.980564,EPSG:6668,,,,,,
182061,136.500542,36.060917,EPSG:6668,,,,,,
182079,136.184238,35.956565,EPSG:6668,,,,,,
182087,136.229012,36.211361,EPSG:6668,,,,,,
182095,136.168672,35.903471,EPSG:6668,,,,,,
182109,136.231287,36.166902,EPSG:6668,,,,,,
183229,136.298724,36.092248,EPSG:6668,,,,,,
183822,136.344079,35.890383,EPSG:6668,,,,,,
184047,136.194435,35.83515,EPSG:6668,,,,,,
184233,136.129765,35.974264,EPSG:6668,,,,,,
184420,135.940619,35.6006,EPSG:6668,,,,,,
184811,135.546157,35.487821,EPSG:6668,,,,,,
184837,135.617885,35.481128,EPSG:6668,,,,,,
185019,135.908384,35.548882,EPSG:6668,,,,,,
