lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
082015,140.471222,36.365861,EPSG:6668,,,,,,
082023,140.651546,36.599016,EPSG:6668,,,,,,
082031,140.204306,36.078313,EPSG:6668,,,,,,
082040,139.755371,36.178228,EPSG:6668,,,,,,
082058,140.287242,36.19084,EPSG:6668,,,,,,
082074,139.871455,36.289588,EPSG:6668,,,,,,
082082,140.182265,35.911594,EPSG:6668,,,,,,
082104,139.96824,36.184368,EPSG:6668,,,,,,
082112,139.993934,36.023563,EPSG:6668,,,,,,
082121,140.530929,36.538227,EPSG:6668,,,,,,
082147,140.709302,36.713796,EPSG:6668,,,,,,
082155,140.751032,36.801892,EPSG:6668,,,,,,
082163,140.304232,36.345128,EPSG:6668,,,,,,
082171,140.050305,35.911474,EPSG:6668,,,,,,
082198,140.149532,35.979397,EPSG:6668,,,,,,
082201,140.0764732,36.08356016,EPSG:6668,,,,,,
082210,140.534676,36.396615,EPSG:6668,,,,,,
082228,140.6448524,35.9657207,EPSG:6668,,,,,,
082236,140.555364,35.947134,EPSG:6668,,,,,,
082244,139.9754653,35.95132697,EPSG:6668,,,,,,
082252,140.411012,36.542592,EPSG:6668,,,,,,
082261,140.486726,36.457424,EPSG:6668,,,,,,
082279,139.979416,36.305241,EPSG:6668,,,,,,
082287,139.88868,36.048363,EPSG:6668,,,,,,
082295,140.303612,35.972914,EPSG:6668,,,,,,
082309,140.237006,36.151812,EPSG:6668,,,,,,
082317,140.090478,36.327273,EPSG:6668,,,,,,
082325,140.664527,35.889972,EPSG:6668,,,,,,
082333,140.4890999,35.99016591,EPSG:6668,,,,,,
082341,140.516437,36.158687,EPSG:6668,,,,,,
082350,140.037069,35.962911,EPSG:6668,,,,,,
082368,140.352589,36.239283,EPSG:6668,,,,,,
083020,140.424517,36.286921,EPSG:6668,,,,,,
083097,140.574888,36.313356,EPSG:6668,,,,,,
083101,140.376241,36.479297,EPSG:6668,,,,,,
083411,140.566301,36.472882,EPSG:6668,,,,,,
083640,140.363469,36.764385,EPSG:6668,,,,,,
084425,140.301906,36.004554,EPSG:6668,,,,,,
084433,140.214769,36.03087,EPSG:6668,,,,,,
084476,140.244516,35.884743,EPSG:6668,,,,,,
085219,139.891145,36.181632,EPSG:6668,,,,,,
085421,139.745832,36.114116,EPSG:6668,,,,,,
085464,139.795054,36.108529,EPSG:6668,,,,,,
085642,140.139106,35.857825,EPSG:6668,,,,,,
