lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
242012,136.505443,34.718563,EPSG:6668,,,,,,
242021,136.624427,34.965092,EPSG:6668,,,,,,
242039,136.709286,34.487506,EPSG:6668,,,,,,
242047,136.527595,34.577974,EPSG:6668,,,,,,
242055,136.683539,35.062288,EPSG:6668,,,,,,
242071,136.584185,34.881866,EPSG:6668,,,,,,
242080,136.108299,34.627662,EPSG:6668,,,,,,
242098,136.190998,34.070799,EPSG:6668,,,,,,
242101,136.451645,34.855755,EPSG:6668,,,,,,
242110,136.843378,34.481432,EPSG:6668,,,,,,
242128,136.100288,33.88862,EPSG:6668,,,,,,
242144,136.516784,35.158372,EPSG:6668,,,,,,
242152,136.829655,34.328218,EPSG:6668,,,,,,
242161,136.142305,34.749838,EPSG:6668,,,,,,
243035,136.731353,35.075958,EPSG:6668,,,,,,
243248,136.583756,35.074125,EPSG:6668,,,,,,
243418,136.507346,35.020001,EPSG:6668,,,,,,
243434,136.664366,35.034221,EPSG:6668,,,,,,
243442,136.673971,35.02295,EPSG:6668,,,,,,
244414,136.546149,34.496156,EPSG:6668,,,,,,
244422,136.623251,34.547528,EPSG:6668,,,,,,
244431,136.407876,34.39337,EPSG:6668,,,,,,
244619,136.630932,34.490276,EPSG:6668,,,,,,
244708,136.62251,34.4389,EPSG:6668,,,,,,
244716,136.415798,34.358023,EPSG:6668,,,,,,
244724,136.70365,34.352059,EPSG:6668,,,,,,
245437,136.336852,34.211199,EPSG:6668,,,,,,
245615,136.048677,33.814505,EPSG:6668,,,,,,
245623,136.009715,33.73387,EPSG:6668,,,,,,
