lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
172014,136.656633,36.561051,EPSG:6668,,,,,,
172022,136.967296,37.043108,EPSG:6668,,,,,,
172031,136.445588,36.408357,EPSG:6668,,,,,,
172049,136.899185,37.390557,EPSG:6668,,,,,,
172057,137.260406,37.436369,EPSG:6668,,,,,,
172065,136.314685,36.302669,EPSG:6668,,,,,,
172073,136.778999,36.893599,EPSG:6668,,,,,,
172090,136.706668,36.719973,EPSG:6668,,,,,,
172103,136.565833,36.514427,EPSG:6668,,,,,,
172111,136.554028,36.446888,EPSG:6668,,,,,,
172120,136.609685,36.519466,EPSG:6668,,,,,,
173240,136.542276,36.468632,EPSG:6668,,,,,,
173614,136.728683,36.669093,EPSG:6668,,,,,,
173657,136.645125,36.65353,EPSG:6668,,,,,,
173843,136.77801,37.006187,EPSG:6668,,,,,,
173860,136.797557,36.862759,EPSG:6668,,,,,,
174076,136.901476,36.98889,EPSG:6668,,,,,,
174611,136.912479,37.230874,EPSG:6668,,,,,,
174637,137.14779,37.310401,EPSG:6668,,,,,,
