lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
372013,134.046574,34.342791,EPSG:6668,,,,,,
372021,133.798708,34.289878,EPSG:6668,,,,,,
372030,133.860502,34.316478,EPSG:6668,,,,,,
372048,133.787153,34.228417,EPSG:6668,,,,,,
372056,133.661597,34.12737,EPSG:6668,,,,,,
372064,134.171989,34.32521,EPSG:6668,,,,,,
372072,134.358837,34.243803,EPSG:6668,,,,,,
372081,133.715203,34.182556,EPSG:6668,,,,,,
373222,134.188626,34.486626,EPSG:6668,,,,,,
373249,134.308875,34.479684,EPSG:6668,,,,,,
373419,134.134363,34.268355,EPSG:6668,,,,,,
373648,133.995638,34.45983,EPSG:6668,,,,,,
373869,133.825566,34.310301,EPSG:6668,,,,,,
373877,133.923099,34.249613,EPSG:6668,,,,,,
374032,133.823303,34.19142,EPSG:6668,,,,,,
374041,133.758668,34.272919,EPSG:6668,,,,,,
374067,133.841393,34.192334,EPSG:6668,,,,,,
