lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
102016,139.063493,36.389413,EPSG:6668,,,,,,
102024,139.003355,36.32195,EPSG:6668,,,,,,
102032,139.330646,36.40521,EPSG:6668,,,,,,
102041,139.19696,36.311341,EPSG:6668,,,,,,
102059,139.37536,36.291127,EPSG:6668,,,,,,
102067,139.042792,36.643962,EPSG:6668,,,,,,
102075,139.542057,36.244841,EPSG:6668,,,,,,
102083,139.000394,36.48948,EPSG:6668,,,,,,
102091,139.074564,36.258509,EPSG:6668,,,,,,
102105,138.889954,36.259852,EPSG:6668,,,,,,
102113,138.887244,36.326298,EPSG:6668,,,,,,
102121,139.281076,36.394819,EPSG:6668,,,,,,
103446,138.967118,36.438647,EPSG:6668,,,,,,
103454,139.0097,36.447443,EPSG:6668,,,,,,
103667,138.777334,36.083135,EPSG:6668,,,,,,
103675,138.916991,36.116013,EPSG:6668,,,,,,
103829,138.789083,36.21247,EPSG:6668,,,,,,
103837,138.711406,36.158553,EPSG:6668,,,,,,
103845,138.921752,36.243009,EPSG:6668,,,,,,
104213,138.841075,36.589843,EPSG:6668,,,,,,
104248,138.649837,36.544316,EPSG:6668,,,,,,
104256,138.530298,36.516735,EPSG:6668,,,,,,
104264,138.596127,36.620711,EPSG:6668,,,,,,
104281,138.943477,36.620809,EPSG:6668,,,,,,
104299,138.820512,36.571557,EPSG:6668,,,,,,
104434,139.225241,36.772549,EPSG:6668,,,,,,
104442,139.106512,36.694683,EPSG:6668,,,,,,
104485,139.065881,36.639761,EPSG:6668,,,,,,
104493,138.999055,36.67865,EPSG:6668,,,,,,
104647,139.114916,36.304435,EPSG:6668,,,,,,
105210,139.602097,36.22596,EPSG:6668,,,,,,
105228,139.534228,36.211283,EPSG:6668,,,,,,
105236,139.442437,36.217754,EPSG:6668,,,,,,
105244,139.404843,36.247862,EPSG:6668,,,,,,
105252,139.4623,36.252392,EPSG:6668,,,,,,
