lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
302015,135.170808,34.230514,EPSG:6668,,,,,,
302023,135.239634,34.157601,EPSG:6668,,,,,,
302031,135.605208,34.314876,EPSG:6668,,,,,,
302040,135.127727,34.083104,EPSG:6668,,,,,,
302058,135.152406,33.891412,EPSG:6668,,,,,,
302066,135.377662,33.72801,EPSG:6668,,,,,,
302074,135.992525,33.724224,EPSG:6668,,,,,,
302082,135.362576,34.269538,EPSG:6668,,,,,,
302091,135.311451,34.256267,EPSG:6668,,,,,,
303046,135.307575,34.167192,EPSG:6668,,,,,,
303411,135.503802,34.296416,EPSG:6668,,,,,,
303437,135.562242,34.287192,EPSG:6668,,,,,,
303445,135.586536,34.216077,EPSG:6668,,,,,,
303615,135.190474,34.029411,EPSG:6668,,,,,,
303623,135.173072,34.029957,EPSG:6668,,,,,,
303666,135.216116,34.057488,EPSG:6668,,,,,,
303810,135.133265,33.893806,EPSG:6668,,,,,,
303828,135.141072,33.925677,EPSG:6668,,,,,,
303836,135.118187,33.959251,EPSG:6668,,,,,,
303909,135.222639,33.819553,EPSG:6668,,,,,,
303917,135.321434,33.772333,EPSG:6668,,,,,,
303925,135.186,33.911693,EPSG:6668,,,,,,
304018,135.348108,33.678188,EPSG:6668,,,,,,
304042,135.428802,33.696352,EPSG:6668,,,,,,
304069,135.496678,33.550062,EPSG:6668,,,,,,
304212,135.941042,33.625988,EPSG:6668,,,,,,
304221,135.943964,33.594037,EPSG:6668,,,,,,
304247,135.814999,33.53199,EPSG:6668,,,,,,
304271,135.969303,33.9321,EPSG:6668,,,,,,
304280,135.786998,33.485693,EPSG:6668,,,,,,
