lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
121002,140.10638,35.607331,EPSG:6668,,,,,,
121011,140.122853,35.607413,EPSG:6668,,,,,,
121029,140.069061,35.662876,EPSG:6668,,,,,,
121037,140.107106,35.636202,EPSG:6668,,,,,,
121045,140.155653,35.634016,EPSG:6668,,,,,,
121053,140.176153,35.560501,EPSG:6668,,,,,,
121061,140.06304,35.640552,EPSG:6668,,,,,,
122025,140.826791,35.734667,EPSG:6668,,,,,,
122033,139.931013,35.721914,EPSG:6668,,,,,,
122041,139.982621,35.694711,EPSG:6668,,,,,,
122050,139.870085,34.996608,EPSG:6668,,,,,,
122068,139.924973,35.381168,EPSG:6668,,,,,,
122076,139.903226,35.787652,EPSG:6668,,,,,,
122084,139.874828,35.955106,EPSG:6668,,,,,,
122106,140.28805,35.42854,EPSG:6668,,,,,,
122114,140.318781,35.776605,EPSG:6668,,,,,,
122122,140.223972,35.723441,EPSG:6668,,,,,,
122131,140.366115,35.559932,EPSG:6668,,,,,,
122157,140.648158,35.716025,EPSG:6668,,,,,,
122165,140.027227,35.68161,EPSG:6668,,,,,,
122173,139.976199,35.868295,EPSG:6668,,,,,,
122181,140.320868,35.152211,EPSG:6668,,,,,,
122190,140.115594,35.497897,EPSG:6668,,,,,,
122203,139.902586,35.856287,EPSG:6668,,,,,,
122211,140.099915,35.722381,EPSG:6668,,,,,,
122220,140.028225,35.864162,EPSG:6668,,,,,,
122238,140.098805,35.114017,EPSG:6668,,,,,,
122246,140.000736,35.776765,EPSG:6668,,,,,,
122254,139.902561,35.330424,EPSG:6668,,,,,,
122262,139.857113,35.30414,EPSG:6668,,,,,,
122271,139.902187,35.653988,EPSG:6668,,,,,,
122289,140.167957,35.669713,EPSG:6668,,,,,,
122297,139.954353,35.429945,EPSG:6668,,,,,,
122301,140.317913,35.665859,EPSG:6668,,,,,,
122319,140.145765,35.832332,EPSG:6668,,,,,,
122327,140.056372,35.791503,EPSG:6668,,,,,,
122335,140.343071,35.72681,EPSG:6668,,,,,,
122343,139.839997,35.043147,EPSG:6668,,,,,,
122351,140.564356,35.707914,EPSG:6668,,,,,,
122360,140.499248,35.89773,EPSG:6668,,,,,,
122378,140.413531,35.602992,EPSG:6668,,,,,,
122386,140.385117,35.253887,EPSG:6668,,,,,,
122394,140.320963,35.521708,EPSG:6668,,,,,,
123226,140.269483,35.724751,EPSG:6668,,,,,,
123293,140.243945,35.840866,EPSG:6668,,,,,,
123421,140.405326,35.901611,EPSG:6668,,,,,,
123471,140.467727,35.735592,EPSG:6668,,,,,,
123498,140.668786,35.83715,EPSG:6668,,,,,,
124036,140.44025,35.535065,EPSG:6668,,,,,,
124095,140.414255,35.693064,EPSG:6668,,,,,,
124109,140.504396,35.665609,EPSG:6668,,,,,,
124214,140.368734,35.372812,EPSG:6668,,,,,,
124222,140.319275,35.361091,EPSG:6668,,,,,,
124231,140.354058,35.412179,EPSG:6668,,,,,,
124249,140.374253,35.45434,EPSG:6668,,,,,,
124265,140.227073,35.431152,EPSG:6668,,,,,,
124273,140.237039,35.386423,EPSG:6668,,,,,,
124419,140.245419,35.284822,EPSG:6668,,,,,,
124435,140.348785,35.191484,EPSG:6668,,,,,,
124630,139.835645,35.111131,EPSG:6668,,,,,,
