lg_code,rep_lon,rep_lat,rep_srid,rep_scale,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale
462012,130.557339,31.596789,EPSG:6668,,,,,,
462039,130.852223,31.378268,EPSG:6668,,,,,,
462047,130.296991,31.272922,EPSG:6668,,,,,,
462063,130.192622,32.014364,EPSG:6668,,,,,,
462080,130.352647,32.090458,EPSG:6668,,,,,,
462101,130.633118,31.252805,EPSG:6668,,,,,,
462136,130.997035,30.732453,EPSG:6668,,,,,,
462144,130.70093,31.492758,EPSG:6668,,,,,,
462152,130.30395,31.813486,EPSG:6668,,,,,,
462161,130.402436,31.633709,EPSG:6668,,,,,,
462179,131.019255,31.653622,EPSG:6668,,,,,,
462187,130.763136,31.741015,EPSG:6668,,,,,,
462195,130.271934,31.714542,EPSG:6668,,,,,,
462209,130.323494,31.41657,EPSG:6668,,,,,,
462217,131.099752,31.477446,EPSG:6668,,,,,,
462225,129.49378,28.377273,EPSG:6668,,,,,,
462233,130.441623,31.378251,EPSG:6668,,,,,,
462241,130.612934,32.057152,EPSG:6668,,,,,,
462250,130.627758,31.728213,EPSG:6668,,,,,,
463035,130.560735,31.594533,EPSG:6668,,,,,,
463043,130.560588,31.593157,EPSG:6668,,,,,,
463922,130.45534,31.906331,EPSG:6668,,,,,,
464040,130.176919,32.19932,EPSG:6668,,,,,,
464520,130.721025,31.951654,EPSG:6668,,,,,,
464686,131.005592,31.429102,EPSG:6668,,,,,,
464821,130.973339,31.38579,EPSG:6668,,,,,,
464902,130.787485,31.243572,EPSG:6668,,,,,,
464911,130.768061,31.217205,EPSG:6668,,,,,,
464929,130.945223,31.344362,EPSG:6668,,,,,,
465011,130.958847,30.532821,EPSG:6668,,,,,,
465020,130.900867,30.413916,EPSG:6668,,,,,,
465054,130.651297,30.390044,EPSG:6668,,,,,,
465232,129.395262,28.358076,EPSG:6668,,,,,,
465241,129.297208,28.280773,EPSG:6668,,,,,,
465259,129.314734,28.146484,EPSG:6668,,,,,,
465275,129.589355,28.4133,EPSG:6668,,,,,,
465291,129.940035,28.316838,EPSG:6668,,,,,,
465305,129.018504,27.726621,EPSG:6668,,,,,,
465313,128.897749,27.81166,EPSG:6668,,,,,,
465321,128.937584,27.673583,EPSG:6668,,,,,,
465330,128.655253,27.392559,EPSG:6668,,,,,,
465348,128.573732,27.333676,EPSG:6668,,,,,,
465356,128.421587,27.044917,EPSG:6668,,,,,,
